id,setting
75396,private
32180,public
116963,public
118433,private
35270,private
10532,private
14370,public
43272,private
74375,private
78088,public
98848,private
32076,public
93828,public
21551,private
81417,public
45939,private
47320,private
84554,private
88831,private
107411,private
75753,private
32694,private
35768,private
53650,private
111474,private
21506,public
20691,public
64242,public
81836,public
43921,private
116251,public
117961,private
91848,private
21662,private
110774,private
18997,public
125071,public
48945,private
53757,public
99650,public
85723,private
35273,public
110441,public
16289,private
5883,private
114212,public
3184,private
99038,private
9426,private
91644,private
52877,public
85157,private
100887,public
95364,private
27565,public
33369,public
15034,public
43913,private
5780,public
64777,private
42528,private
37831,private
107527,public
36135,private
93421,public
64641,public
19607,private
76107,private
92720,public
121939,private
97329,public
85745,public
83692,private
101822,public
22609,public
22819,private
19353,public
123052,private
7066,private
11854,public
54802,private
19253,private
115658,public
1777,public
56630,public
16225,private
107299,private
67838,private
2023,private
79955,public
91942,private
83882,private
78280,private
32215,private
1763,private
30201,private
120585,public
72201,private
124016,private
82792,private
108269,private
81345,public
10808,public
9164,public
68872,public
96756,public
99510,private
49125,private
73119,private
35142,public
27655,public
93092,public
86317,public
14455,public
88132,public
104597,public
117884,public
44260,public
121950,private
33983,private
84288,public
105056,public
78726,private
60981,public
112330,public
7371,private
8880,private
11274,private
91385,public
28823,public
16957,private
95399,public
122539,private
70303,private
91263,private
22214,private
2089,public
88046,public
85210,private
41598,private
71537,private
55666,private
76529,private
38981,public
74885,private
24916,public
20749,private
98210,private
118168,public
29128,private
121820,public
103748,public
8667,public
62910,public
22757,public
53207,private
32993,private
18835,public
47457,public
93253,public
83131,public
66708,private
74283,private
32251,public
53011,private
78540,private
7318,private
96010,private
18117,private
101010,private
112252,private
84515,public
124411,private
111558,private
84366,public
89138,public
13519,private
49052,private
61001,private
68148,private
96523,public
36780,private
56949,public
4923,private
100231,private
115325,public
24176,private
81133,private
72,private
118760,private
7744,public
89276,private
27505,private
69101,private
55408,private
33437,public
56151,public
71393,public
32652,private
20368,public
112360,private
69626,public
97216,public
29010,private
1845,private
32213,private
11871,private
35585,private
99350,public
94567,private
29680,public
105814,public
113804,public
70390,public
36434,private
56590,public
37356,public
115735,public
7578,public
21969,public
2133,public
29715,public
906,public
43632,private
55035,public
112692,private
16151,public
41874,private
1239,private
54467,public
113808,public
82987,public
121400,public
5407,public
16665,private
90980,public
74915,private
55563,public
6929,private
48612,public
125152,private
32999,private
94489,private
94945,public
99895,public
24833,public
17629,private
121442,public
37481,public
60356,public
45877,private
91738,public
8013,private
40006,public
90208,private
12336,public
125329,public
47660,private
101932,private
37483,private
77598,private
94634,public
26001,public
11406,public
33633,public
61124,public
89058,private
116900,private
32826,private
46221,public
72164,private
50759,private
4543,private
9841,private
44887,public
17085,private
75138,public
85106,public
14433,public
41946,private
110706,private
81494,public
79412,public
35820,public
30308,public
83915,private
82729,public
62845,public
23775,public
95710,private
75021,private
75648,public
40025,private
65249,private
97272,public
32546,private
59996,public
79206,public
52588,public
48953,public
120622,private
95801,public
44204,private
59531,private
77169,public
99425,public
65451,private
5617,private
69346,public
15849,private
120834,public
106001,public
100093,private
105134,public
40141,public
69411,private
20797,private
101379,private
104472,public
65179,public
27323,public
1503,public
11032,private
94669,public
36921,private
2714,public
114857,private
125575,private
9842,private
84822,public
32489,public
103812,public
89710,private
2552,private
35990,public
92851,public
26273,private
62612,public
70576,private
76926,public
93239,public
67375,private
92143,private
77428,public
116959,private
57131,public
122636,private
119563,private
72291,public
55496,public
119529,public
123161,private
35963,private
41865,private
66328,private
91666,public
99228,private
114866,public
80840,public
53594,private
61561,public
103815,public
109359,private
96569,public
108211,private
125308,public
23618,public
63587,public
113458,public
79934,private
16668,private
38256,private
82542,private
37669,private
68765,public
94706,private
124897,private
95435,public
71564,public
61511,public
18214,private
99467,public
121103,public
60400,public
4043,private
27009,private
115381,private
108816,private
64727,public
43211,public
7826,public
30944,public
50020,public
21172,public
17087,private
96851,public
95560,public
111929,public
84872,public
40768,private
53381,private
13528,private
5173,private
60028,private
26520,public
39775,private
48551,private
89335,public
59100,public
82919,public
66138,public
53298,public
75182,public
110322,public
7506,private
21219,public
88740,private
67967,private
86662,private
123177,public
106514,public
72799,private
45208,private
35419,public
107389,private
112991,public
34304,public
111420,private
125735,private
3387,public
41734,public
69666,private
27671,private
119511,public
43127,private
85912,private
3747,private
50423,private
95813,public
119634,private
25124,private
47390,private
6436,private
87415,public
27604,private
27467,public
103254,public
47733,public
106870,public
67756,private
35564,public
116213,public
11528,private
66387,public
30513,private
65213,private
107709,public
41557,public
53379,private
66408,private
85806,private
90938,private
101771,private
73703,public
101246,public
4302,private
76768,public
19708,private
114245,private
66736,public
28876,private
121265,public
52423,public
68335,private
101467,private
49046,private
101623,public
107679,public
72006,public
110965,public
52513,private
48091,private
108785,private
35530,private
79524,public
114045,public
55273,public
72730,private
41787,private
98424,private
8905,public
53480,public
110891,private
28760,private
2005,private
74610,private
119051,private
14126,public
94808,public
81037,private
85631,private
24375,public
87479,public
89850,public
76149,public
38108,public
125201,private
49971,private
90963,public
88151,private
30937,public
115835,private
78212,public
99063,public
41299,public
14363,public
21335,private
123715,private
70467,private
44639,private
70639,public
49357,private
16238,private
10837,public
25754,private
12812,private
38669,private
12131,private
112027,public
117458,public
55251,private
74744,public
24005,public
74619,private
22414,public
96433,private
44076,public
102536,public
102698,private
101835,public
10836,public
36181,public
112964,public
74072,private
117685,private
20386,public
91801,public
12244,public
5539,public
80302,public
35887,public
49999,public
89922,private
55174,public
12905,private
40728,public
16997,public
2470,public
42241,private
20163,private
54779,private
67256,public
29310,private
28631,public
8990,private
84645,private
47328,private
62153,private
96824,private
25855,private
45338,private
45182,private
107197,public
55103,private
88395,public
31440,public
1415,public
64536,public
119214,private
65435,public
70042,private
77998,public
9173,private
7494,public
79942,private
43205,private
51738,private
104074,private
9384,public
76054,public
66494,private
118441,private
78498,public
81053,public
80839,private
81794,private
48257,public
60407,public
123463,private
38676,private
43417,public
30876,private
102606,public
50600,public
38379,private
117938,private
89200,private
98298,public
90397,private
82276,private
96748,private
35351,public
7751,public
108143,private
97059,public
71216,public
10870,private
96136,public
26468,public
28189,public
88799,private
71773,private
44040,public
48381,private
118104,private
66175,private
17666,public
36948,public
101909,private
99087,private
12218,private
67627,private
46983,private
68162,private
16595,private
113131,private
23091,public
90077,public
1919,public
69082,public
33911,private
32252,private
113451,private
119393,private
53448,public
124749,public
98258,public
73543,public
121770,public
103362,private
74629,private
41165,private
89205,private
124327,public
44512,private
21819,public
64241,public
60034,private
16543,private
1588,private
98694,private
106307,public
116813,public
31108,private
79200,public
77604,public
71954,private
64231,private
1826,private
15372,private
70963,private
43144,private
88611,public
68853,private
65497,private
18862,private
51257,public
93795,private
9838,public
105296,private
80195,private
53394,public
58903,private
71747,public
89795,private
116324,public
93091,public
119350,private
51355,public
16143,private
78406,private
115649,public
23541,private
107920,private
12808,private
104043,public
80046,private
105511,private
61545,private
89155,public
96753,private
50586,public
84081,public
92679,public
120576,public
87283,private
12334,private
33628,private
57854,public
28672,public
35287,public
51569,private
44220,public
86221,public
74891,public
11693,private
93440,private
84874,public
114499,public
54948,private
44354,private
49713,public
103731,public
71161,public
26410,private
62176,private
2211,public
40942,public
66287,private
42527,public
48270,public
68823,private
125024,private
10784,public
123796,public
78745,private
100961,private
69401,private
65397,public
125611,public
123682,private
5126,private
39255,private
55365,public
65902,private
118016,public
34332,public
101868,public
76909,private
82120,public
10493,public
46242,public
85181,private
101282,public
56688,public
83934,private
17977,public
85238,public
71995,private
57926,private
14699,public
18406,public
4540,public
98078,private
10521,private
70232,public
41955,private
58174,public
85015,public
25796,private
3410,public
71935,public
28360,private
77162,private
22001,public
120563,public
100306,private
29371,private
85176,public
76673,public
113151,public
61974,public
49400,private
24224,private
9836,private
90954,private
118498,private
87843,public
44659,public
51432,private
75046,public
100022,private
78965,private
93567,private
117098,private
85382,private
22439,private
106528,private
91512,public
61039,public
2853,private
67188,private
97956,public
19290,public
18964,public
65332,public
12354,private
99903,private
77796,public
7405,private
52512,public
1120,private
111472,public
28821,public
7735,private
2560,public
79672,private
48380,private
69627,public
3797,public
25678,public
21921,private
115326,private
28662,public
103766,private
13323,private
80305,private
18402,public
102064,private
1029,public
102619,public
64108,private
32888,public
115676,private
6245,private
21049,private
38992,public
107463,public
77453,public
86645,private
18150,private
120090,public
29478,public
109893,private
100906,public
85572,private
125261,public
76568,public
80380,private
79939,public
16432,private
118899,private
1324,private
85373,private
100517,public
114084,public
75506,public
40548,public
52714,private
16715,private
87036,private
116020,public
44701,public
14377,public
20103,public
108699,private
32976,private
46178,private
98096,private
3968,private
44116,public
105610,public
41852,public
120882,private
86815,private
105162,public
54174,public
114572,public
30930,public
57600,private
41121,public
106587,private
77594,private
79610,private
90999,public
100767,private
14873,private
17832,private
31326,public
34687,private
119229,public
86720,public
56999,public
74423,public
125179,public
53864,public
118265,private
120042,public
24709,public
75416,public
50627,private
115588,private
64116,public
113847,public
3159,private
10574,private
85988,private
2850,public
75209,public
125240,public
88355,public
38471,private
106425,public
97052,public
120248,private
7881,public
101179,public
4539,public
66822,public
5921,public
124038,public
30696,public
26365,private
85877,public
98089,public
28146,private
16868,public
41900,private
99927,public
118121,private
94329,private
20502,private
56083,public
87325,private
37273,private
94370,private
14051,private
5821,private
60532,public
73619,public
56761,private
121203,public
122949,public
120892,private
49669,public
19848,private
92676,private
38212,private
52869,public
31930,public
33655,public
107790,public
118616,public
113713,private
69354,public
12124,public
62377,private
67814,private
111539,public
81189,public
14885,private
43028,public
12619,public
52058,private
75002,public
38420,private
87492,public
30703,private
62139,public
41959,private
122930,private
120206,private
100624,public
564,private
31602,private
1051,public
120446,private
85004,public
79179,private
94194,private
93221,public
48528,public
68007,private
57636,public
34088,private
89221,public
9851,public
81174,public
32009,public
22334,private
117386,private
125609,private
79390,public
95279,private
52550,public
21534,private
69489,public
4997,public
58921,public
9744,public
43209,public
64886,public
12915,public
101905,private
34468,private
50311,public
30749,private
14461,public
27579,private
98440,private
46367,private
31986,public
115367,private
56925,private
94944,private
21193,public
8527,private
21366,private
1992,public
80564,public
9189,private
22878,public
82199,public
17007,public
5712,private
77855,private
20483,private
46875,public
22512,public
89559,private
56677,public
28727,public
109326,private
82901,public
97698,private
29125,private
71522,private
42201,private
104629,private
50112,private
115673,public
125400,public
53067,public
15130,public
83291,public
103418,private
80319,private
15642,public
74609,private
38771,private
96369,public
24868,private
87349,private
30067,private
48061,private
29656,private
2295,private
61232,public
59230,public
12651,private
255,private
102086,public
57872,public
40682,public
120193,public
21031,public
73092,private
17717,public
44818,private
99408,private
76793,private
20737,private
80634,public
74894,private
27664,public
67638,public
67513,public
20364,public
37917,private
118245,private
101516,public
7824,public
3418,private
107884,private
70811,public
85985,public
43976,public
84543,private
22155,public
15790,public
113166,private
69930,public
116375,public
68051,public
85451,private
91577,public
84862,private
68605,public
68518,private
103224,public
85407,public
54043,private
54811,public
6628,private
11962,private
27134,private
173,private
50893,public
110827,private
105512,private
89325,public
61319,public
100835,private
97010,private
11572,private
98180,public
6162,private
121499,private
109522,public
8574,private
42617,public
993,public
28980,public
2084,public
113865,private
78806,private
21319,public
28683,private
93885,private
42877,private
1307,public
48236,public
32942,private
87302,public
4345,private
69109,public
44623,private
9156,private
83861,private
122801,private
97057,private
69714,private
16364,private
23230,public
119200,public
51434,public
124669,private
2753,public
20745,public
43444,private
20528,private
26371,private
51900,private
54741,public
65944,private
113655,private
46837,public
33695,private
6589,public
91042,private
58242,private
125394,public
63089,private
80707,public
70752,public
28602,private
73220,private
81229,private
111346,public
90268,public
36900,public
70348,public
63603,public
13507,public
49145,private
42472,private
13377,private
27286,private
36113,private
79724,public
123889,private
36928,public
44082,private
93820,public
88233,private
58131,private
13574,private
63598,public
118854,private
64063,public
124678,public
55166,public
90834,private
114872,public
7137,private
72792,public
7348,public
86078,public
78858,public
107283,private
7218,private
72184,public
47147,public
109377,public
28177,private
50607,public
70203,public
101326,private
69255,private
48992,public
13647,public
37297,private
111926,private
7419,private
75200,private
26802,public
49235,private
123607,public
91044,public
25067,public
122201,private
110501,private
1399,private
19406,public
106162,public
51639,private
77002,private
79912,private
104240,public
89347,public
102319,public
78668,public
113672,public
32484,public
38105,public
55482,private
94416,public
20475,public
37833,public
11541,public
85263,private
76049,public
99618,private
124593,public
60722,private
2744,public
120840,private
52713,public
35217,private
110753,public
60690,private
63830,public
86372,private
44554,private
28269,public
74736,private
116339,public
9903,public
104228,private
80663,private
70275,private
103789,private
49687,public
49457,public
124943,public
18294,private
43019,private
11285,public
118985,public
4165,private
94608,public
8307,private
61900,public
83966,public
25099,private
119379,private
114076,private
64680,public
1846,private
62253,public
101797,public
66879,private
79451,public
56600,private
85005,private
50992,private
15740,private
37098,public
84209,private
110423,private
119426,private
98531,private
48302,public
83541,public
3851,private
54876,public
2193,private
74503,private
59368,private
97814,private
112217,public
69924,private
114219,private
57567,public
48345,private
99098,public
57183,public
46326,private
108265,public
5724,public
8780,public
80430,private
17174,private
118076,public
89066,public
34578,private
8582,private
110350,private
108022,public
84465,private
20448,private
42426,private
32030,private
115554,public
93679,public
49913,public
125043,public
122793,public
81858,private
76274,public
31286,public
116540,private
26461,public
103317,public
93577,private
56028,private
105458,private
110272,public
71138,public
123204,private
104449,private
86232,public
47794,private
51999,public
41469,public
54689,private
71480,private
59590,private
32046,public
82053,public
59937,private
117293,public
11048,public
33964,private
88421,private
39239,public
70114,private
5291,public
105678,private
74323,public
42432,public
62097,public
118810,private
20555,private
65477,private
83482,private
41249,public
19100,private
6310,public
101937,private
9867,private
42851,private
81879,private
68916,public
124270,private
68983,public
88295,private
71732,public
14374,private
29271,public
119092,public
4123,private
99812,public
46392,public
87968,private
44834,public
86686,private
87659,private
114480,private
103799,private
50657,private
105289,public
7645,public
87871,private
30210,public
18810,public
59773,public
113091,private
115389,public
116081,private
19299,private
49886,private
17415,private
63051,public
101931,private
58105,private
71023,private
40946,public
103404,private
118210,private
87158,private
90147,private
108941,private
80083,public
56177,public
67458,public
50406,public
55373,private
86756,public
102892,private
105922,public
104836,private
96910,private
1228,public
105815,private
5978,public
32964,private
90191,private
80050,public
54159,private
66413,public
26029,private
36619,public
17075,public
18637,private
31222,public
15289,public
20874,private
53423,private
35388,public
28019,public
120915,private
94255,private
116664,private
68174,public
43319,public
39661,public
73529,private
76869,public
123011,private
8236,private
94810,private
65345,public
17350,private
46889,public
101256,public
125535,public
93102,private
2082,public
25833,public
42066,public
123953,public
115813,private
32980,private
79454,private
95787,private
111002,private
25395,private
70062,private
15811,public
95478,private
70277,private
7990,public
38966,private
121362,public
119867,private
81811,private
99499,public
50559,public
99884,public
20882,private
112719,private
56247,private
25777,public
65748,private
114644,public
10178,public
43402,private
124755,public
103793,private
66880,public
61389,private
29616,private
20517,public
43854,private
111500,private
76951,public
99578,public
18481,public
75567,public
117070,private
90862,private
41122,private
54213,private
43785,public
114982,public
87190,private
15619,public
761,private
69920,private
32352,public
98092,private
26193,private
32192,public
32098,public
97837,private
119106,public
24241,private
63352,public
10902,public
55608,public
14488,public
88599,private
36883,public
119572,public
27497,private
7295,public
89181,public
24882,private
58362,private
35098,private
88188,private
84273,public
6702,public
98773,public
45392,private
85796,private
24484,private
5796,private
35398,private
10290,private
76921,public
50899,public
50404,public
92773,public
108997,public
75241,public
61655,private
44711,public
23665,private
110775,private
79190,public
100020,public
21462,private
88221,public
84093,private
6367,public
100675,public
1414,public
56972,private
78126,private
73329,public
87621,public
101331,private
88619,private
36400,private
53592,public
52922,public
39975,private
62208,private
96405,public
39728,private
55226,public
11719,private
86978,public
88636,public
28496,private
24160,public
54837,public
18130,private
37294,private
57669,private
99022,private
95233,public
100741,public
20207,public
42328,private
64067,public
105580,public
58364,private
115454,private
21090,public
88506,public
115220,public
11212,public
78060,public
103558,public
61912,public
124973,public
73738,public
24739,private
16139,private
111047,private
110779,private
48878,private
56970,public
102071,public
42927,private
97266,public
109030,public
26088,public
49362,public
723,private
5138,private
123195,private
12672,public
16947,private
108334,private
69095,private
76378,public
124,private
89417,private
108910,private
95461,private
96554,private
68902,private
63867,private
92579,private
17009,public
77507,private
116518,public
71399,private
123402,private
20610,public
119375,public
12008,public
27320,private
34704,private
47607,public
106450,private
82175,private
51571,public
51875,public
109928,public
5654,public
79111,public
45163,private
29436,private
45828,public
30333,private
21697,private
112772,private
67601,public
67009,private
31374,public
80957,public
70568,private
73605,private
72460,private
98358,public
72236,public
57350,public
12340,public
104384,public
62607,private
105410,public
9927,private
13109,public
38733,public
57936,private
97452,public
3975,private
1056,public
110991,public
97180,public
91185,private
51779,public
59858,private
64279,private
10097,private
11981,private
75267,private
112331,private
99218,private
702,public
121523,private
1898,public
66356,private
31615,private
72692,public
17568,public
105821,public
31833,private
17736,public
25629,private
66159,public
74376,public
5573,private
46454,private
84086,public
61215,public
119049,public
94408,public
82103,public
66883,private
7103,public
117251,public
91221,public
7060,private
70263,private
125189,public
47341,public
122908,private
23300,private
25732,private
29157,private
85479,public
2485,private
16095,private
894,private
107910,public
110772,public
103926,public
41610,private
34726,private
34331,private
101221,private
96877,public
83185,private
4202,public
8901,private
110491,private
45908,public
107634,private
123562,public
99057,private
47645,public
78066,public
62010,public
64831,public
52047,private
115073,public
113637,private
46791,private
43638,private
90466,public
59496,public
109108,private
57434,public
68615,public
5244,private
48238,public
23552,public
64045,private
73230,public
103663,private
88955,public
81510,public
15588,private
37202,private
4109,public
88632,public
61645,private
104908,public
29685,public
48379,private
52890,private
64671,public
37110,public
13086,public
2766,private
78213,public
26308,private
57633,private
12454,private
8335,private
69883,private
89750,private
73197,private
112495,private
3473,public
39110,public
52965,public
33017,private
12554,private
20692,private
42839,public
107467,private
17337,public
12665,public
107577,public
90321,private
112128,public
47917,public
107459,public
46019,public
38670,private
63322,private
97178,private
91796,public
34296,public
76031,private
72882,private
38027,private
80523,private
80488,private
76565,private
7106,public
57173,public
28513,public
118176,public
70424,public
31741,private
36918,public
108789,private
53262,private
67886,private
102436,public
22268,public
115751,private
68785,private
111850,public
52617,public
103706,public
33688,public
67172,private
19637,public
49817,private
65231,public
78193,public
79407,public
62646,public
120233,public
47398,public
76818,private
124529,public
70522,public
106170,public
54805,public
17049,public
92386,public
93945,public
87271,private
118590,private
34149,public
113741,private
27147,private
23395,public
120990,private
64289,private
73159,public
22901,public
48863,private
112585,private
89637,private
77430,public
111270,public
39833,private
95514,private
56827,private
124189,private
17561,public
62508,private
4650,private
109123,public
53487,private
51554,private
109820,public
71379,private
87047,public
118566,private
28402,private
19335,private
84585,private
120200,private
62159,public
49855,public
5699,public
52152,private
117701,private
71433,private
47218,public
115337,private
60192,public
74239,public
101165,public
25501,public
27411,private
6730,private
37879,public
121161,private
435,public
4146,private
71046,public
50583,private
112724,private
51842,public
108419,public
51584,private
86464,public
64092,public
11390,public
30156,public
39605,public
64577,public
92210,private
101109,private
123504,public
84574,public
79570,public
5590,private
15228,private
50035,public
14084,public
72908,public
101014,public
67496,public
81335,public
11713,public
11714,private
109225,private
83644,private
50888,private
36981,private
93547,public
90878,private
94988,private
62684,public
51992,private
12315,public
84183,public
42385,public
33086,public
28904,public
92376,private
84550,public
27299,private
20349,private
10497,private
85283,private
124430,public
21509,public
66221,private
88496,public
11375,public
46691,private
68430,public
23979,private
27408,private
123163,public
18649,private
57927,private
52905,private
10554,private
112118,public
54744,private
65138,public
6549,private
65519,public
850,private
73299,public
76355,public
56209,private
1606,private
62192,private
78167,public
29670,private
61714,public
17438,public
37429,private
69761,private
122044,public
48421,private
9910,private
81696,public
64180,private
15245,public
121721,public
81532,private
67428,private
56375,private
117046,public
104570,public
100393,private
115851,private
48004,public
22907,public
13630,private
115918,public
69419,private
110604,private
78177,public
56019,public
82595,private
64940,public
90923,private
19001,public
123003,public
22955,public
111327,public
1766,private
30759,public
24035,public
58345,private
74122,public
88342,public
101800,private
125473,private
83118,private
104114,private
71794,private
123792,public
85306,public
8177,private
119933,public
21036,public
90872,public
220,public
53174,public
62532,public
96922,private
21833,private
77614,private
124488,private
109177,private
73002,private
58380,public
110063,private
106183,private
59735,public
79317,private
70464,public
29219,private
34087,private
113766,private
79720,public
9058,public
64611,public
73650,private
115919,public
87874,public
41132,private
27071,public
21959,public
44693,private
104523,public
13239,private
102133,public
26360,public
44975,private
64503,public
52220,private
116948,public
119019,private
92886,private
3461,public
72344,private
63036,public
40108,private
124847,public
53149,public
102942,public
23537,public
125738,private
71710,private
115910,private
93997,private
79121,public
124427,private
11136,private
56531,private
41794,private
32858,public
6504,private
74504,private
50387,public
118448,public
55678,private
82147,private
17321,public
101956,public
83918,private
113105,public
92733,private
125595,public
104702,private
49519,private
118824,private
2404,private
73444,public
83989,private
45763,private
21936,private
37298,public
123007,public
115338,public
39625,private
4198,public
26269,private
125493,private
561,private
7146,private
71356,private
93855,public
38194,public
68986,private
100112,private
101405,private
92082,public
61757,public
115594,private
59795,public
71868,public
45704,private
81125,private
7426,private
52978,public
99760,public
71156,private
50003,private
11205,private
9542,public
35197,private
21494,private
117420,public
118050,public
8019,public
7355,private
110409,private
43192,public
29623,private
99897,public
63122,public
16111,private
15020,public
58639,private
107943,public
110496,private
122515,public
28654,private
122243,private
57414,private
102866,private
122482,private
59321,public
77884,public
74846,private
110967,private
73958,public
52314,private
25620,public
114583,private
77751,private
26011,public
18927,public
82503,public
98376,private
48962,public
71634,private
6255,public
87383,private
106129,public
38944,public
70567,private
120251,private
99930,public
118404,public
21315,private
1155,public
39044,private
20643,public
47311,public
95566,public
61547,private
104364,public
37626,public
50904,public
99270,private
28896,private
27543,private
90773,public
104928,public
79483,private
52343,public
22135,private
73336,public
97007,public
56641,private
1941,public
83385,private
121748,public
3274,private
122874,public
4444,private
51178,private
56554,public
57298,private
82071,public
122144,private
102153,private
92198,private
112640,private
39072,private
11855,private
54885,private
16558,public
79021,private
12785,private
62665,public
77696,public
52431,public
83127,private
116538,private
92108,private
5941,private
66350,private
113125,public
112996,private
51890,private
113116,private
84785,private
48139,public
62239,private
79906,public
50196,public
91929,private
99668,public
84691,private
5,private
28861,private
83779,public
53758,private
118918,private
103026,public
116260,private
92858,private
16600,private
123202,private
91859,public
11408,public
122823,public
86178,private
12098,public
82157,public
36227,public
43479,public
3632,private
85430,private
32389,public
31561,public
55790,private
15591,private
80062,public
102754,public
59495,public
87533,public
30085,public
92266,public
48021,public
84048,private
103656,public
55611,public
17209,private
103333,private
102872,public
58027,private
120367,public
67581,public
111618,private
65262,private
52309,private
75804,public
25110,private
80445,private
67135,private
91246,public
18052,private
13465,public
56505,private
38249,private
122272,private
32740,private
7656,public
44216,public
76996,public
97307,private
75145,public
7917,public
1286,private
45674,private
53884,private
105020,public
62412,public
123250,private
53426,public
43698,private
36469,public
125827,public
34977,private
83512,public
75376,public
92037,private
75923,private
29860,public
101529,private
45487,public
40572,public
3245,private
61696,public
54509,public
81918,public
10925,private
36526,public
49800,public
71988,public
37016,public
31921,public
48174,public
2237,public
9564,private
100526,public
116457,public
8046,public
101051,public
74416,private
121555,private
51007,public
73427,private
35502,private
37939,public
16259,private
124511,public
50088,public
65245,public
24266,private
105965,private
72843,public
36176,public
33140,private
30884,private
89408,public
65817,private
62892,private
90133,public
52016,public
105562,public
35770,public
10513,private
64570,private
11318,public
21545,public
28708,public
63057,public
10887,public
118908,public
16456,private
125020,public
97927,private
72630,public
107003,private
122703,public
99126,public
102995,private
64091,public
103290,private
12405,private
105290,private
70143,private
45929,private
37696,private
110695,public
20115,private
34633,public
37700,public
86466,private
115455,public
47930,private
41368,public
100285,public
22649,private
31962,private
69421,public
80797,private
65522,private
75690,private
26281,public
116751,public
9866,private
6814,private
109388,public
112007,private
16788,private
93230,public
74367,private
99992,private
82908,public
101519,private
96134,public
123272,private
45426,public
19580,public
103805,private
37748,public
23711,private
4511,public
62988,private
40036,private
68410,private
76505,private
57470,private
92959,private
87986,public
120555,public
41914,private
21525,public
112726,private
88676,public
110511,public
74683,public
94447,private
23969,private
15138,public
113167,private
125852,private
27324,private
5039,public
102143,private
40647,private
94017,public
30623,public
104341,private
93311,public
77307,private
94451,public
98613,public
85958,private
41559,public
101575,public
99447,public
98687,private
96916,private
89216,public
41284,private
61298,public
111587,private
106482,public
124205,private
12971,public
65824,private
121570,public
13463,private
114877,private
104556,public
8008,private
41925,public
39122,public
69717,public
66102,public
49348,private
109276,private
124852,private
105239,public
111367,public
11775,public
83936,private
63331,public
4704,public
94524,private
101411,public
38529,public
80085,public
104297,private
251,public
60505,public
29215,public
119845,private
111188,private
66107,public
39301,public
47904,private
3921,private
8264,private
27566,private
16000,public
67786,private
90743,public
75831,private
71256,public
59591,private
10011,public
79208,private
106672,private
106393,public
42022,private
77830,private
11492,private
6356,private
28889,private
33346,public
99440,private
78133,private
99770,public
55723,public
51828,public
36009,public
1133,private
69946,private
67605,private
54423,private
9458,public
108054,public
4841,public
18277,public
71152,public
94817,public
21654,public
45299,private
81877,private
46998,public
11300,private
105068,private
101011,public
119775,public
90437,private
8573,public
97493,private
6688,private
84169,private
13848,public
61952,public
66703,private
122641,private
121326,public
5166,private
61360,private
12415,private
35133,private
107402,public
104989,public
12741,private
89345,public
48452,private
106839,private
114936,private
49248,public
106512,public
3516,public
66429,public
56233,private
101325,private
88829,public
114062,public
70250,private
123761,private
116737,private
96325,public
2876,public
46740,private
5686,public
45972,private
102506,private
20421,private
96173,public
94532,private
70965,private
56589,public
67567,public
109089,public
110513,private
89115,private
113307,private
83116,private
108105,public
50102,private
5348,private
70220,public
62222,private
63256,private
11078,private
32105,public
65862,private
123988,public
45988,private
100492,public
91495,public
97472,private
44056,private
740,private
9921,private
125203,private
25588,public
2587,public
4602,private
8163,private
104287,public
16368,public
59442,public
100301,private
36784,private
114383,public
86397,public
61469,public
23252,private
121272,public
74818,public
99358,private
39924,public
72447,private
118170,public
8648,private
95303,public
105407,private
47538,public
101999,private
28528,private
75552,private
119979,public
104247,public
74110,private
113868,public
52386,public
121091,private
27413,public
99297,private
124323,private
108461,private
34856,public
51034,private
103166,public
68123,private
94814,private
69769,private
14809,public
41777,public
1118,public
40770,private
103716,public
78692,public
19782,public
657,public
92708,public
125368,private
66255,private
91355,public
89069,private
76412,public
103688,private
105225,public
70337,private
121084,private
110398,public
74067,public
112386,public
488,private
100894,public
7282,public
97963,public
54740,private
101805,private
117483,private
23061,public
117953,private
122475,private
123920,private
122212,public
20997,private
103948,private
105324,private
84902,private
33481,public
18482,private
15414,private
34935,public
119107,private
120705,public
15666,public
15488,public
69719,private
115666,private
69940,private
75767,private
2323,private
84214,public
82136,private
111540,private
80280,public
40219,private
37334,private
19329,private
84035,public
40694,private
80748,public
122736,private
102984,private
86952,private
96691,private
80120,private
103732,private
45437,public
106294,private
20776,public
93097,private
16157,private
30166,public
970,public
39212,public
56525,public
15673,private
86338,public
8207,private
21006,private
50773,public
107552,private
57605,public
73597,private
35537,public
29771,public
94453,public
94781,private
80811,private
11324,private
55272,public
49562,public
72386,private
23232,private
37319,public
27251,private
142,public
101253,public
21851,private
100210,private
121213,private
94994,public
11551,public
61115,private
45634,public
60494,private
55107,private
36144,public
11005,private
21771,private
93141,private
105842,private
110142,private
27849,public
77424,public
64443,private
4990,private
18047,public
45965,public
23892,private
124968,private
35742,private
2912,public
109801,public
7666,public
110087,public
113085,private
121846,public
37901,private
100810,private
5870,private
59681,private
38695,private
111785,public
60895,private
18632,public
105944,public
88530,private
61472,public
74668,private
2251,public
29387,public
85850,private
59034,private
66582,private
29544,private
41649,public
96109,public
11314,public
24910,private
86486,private
15380,private
45059,private
100125,public
82453,public
69602,private
107228,public
116474,public
96490,private
33019,public
20317,public
31067,private
7956,public
77577,public
117200,public
9500,public
38932,public
115541,private
56964,public
24120,public
19170,public
121598,public
