id,class
110272,attack
71138,normal
123204,normal
104449,attack
86232,normal
47794,attack
51999,normal
41469,normal
54689,normal
71480,normal
59590,attack
32046,attack
82053,normal
59937,normal
117293,normal
11048,normal
33964,normal
88421,normal
39239,attack
70114,attack
5291,attack
105678,attack
74323,attack
42432,attack
62097,attack
118810,attack
20555,attack
65477,normal
83482,attack
41249,attack
19100,normal
6310,normal
101937,normal
9867,normal
42851,normal
81879,normal
68916,normal
124270,normal
68983,attack
88295,normal
71732,attack
14374,attack
29271,attack
119092,normal
4123,attack
99812,attack
46392,attack
87968,normal
44834,attack
86686,normal
87659,normal
114480,attack
103799,attack
50657,attack
105289,normal
7645,attack
87871,normal
30210,normal
18810,normal
59773,attack
113091,normal
115389,normal
116081,normal
19299,attack
49886,attack
17415,attack
63051,normal
101931,attack
58105,normal
71023,normal
40946,normal
103404,attack
118210,attack
87158,normal
90147,normal
108941,attack
80083,normal
56177,normal
67458,normal
50406,attack
55373,normal
86756,attack
102892,normal
105922,attack
104836,attack
96910,attack
1228,attack
105815,attack
5978,attack
32964,attack
90191,normal
80050,attack
54159,normal
66413,normal
26029,normal
36619,normal
17075,attack
18637,normal
31222,attack
15289,attack
20874,normal
53423,attack
35388,attack
28019,normal
120915,normal
94255,normal
116664,attack
68174,normal
43319,normal
39661,normal
73529,attack
76869,normal
123011,normal
8236,normal
94810,attack
65345,normal
17350,attack
46889,normal
101256,normal
125535,attack
93102,normal
2082,attack
25833,normal
42066,attack
123953,attack
115813,normal
32980,normal
79454,normal
95787,attack
111002,attack
25395,normal
70062,attack
15811,normal
95478,normal
70277,normal
7990,attack
38966,attack
121362,attack
119867,normal
81811,normal
99499,attack
50559,normal
99884,attack
20882,attack
112719,normal
56247,normal
25777,attack
65748,attack
114644,normal
10178,normal
43402,normal
124755,normal
103793,attack
66880,normal
61389,attack
29616,normal
20517,normal
43854,normal
111500,attack
76951,normal
99578,normal
18481,normal
75567,attack
117070,attack
90862,normal
41122,normal
54213,attack
43785,normal
114982,normal
87190,normal
15619,attack
761,attack
69920,attack
32352,normal
98092,attack
26193,attack
32192,attack
32098,normal
97837,attack
119106,normal
24241,normal
63352,normal
10902,normal
55608,normal
14488,normal
88599,attack
36883,normal
119572,normal
27497,normal
7295,normal
89181,normal
24882,normal
58362,attack
35098,normal
88188,normal
84273,normal
6702,attack
98773,normal
45392,normal
85796,normal
24484,normal
5796,attack
35398,attack
10290,attack
76921,attack
50899,attack
50404,normal
92773,attack
108997,attack
75241,normal
61655,normal
44711,attack
23665,attack
110775,attack
79190,attack
100020,normal
21462,attack
88221,normal
84093,normal
6367,attack
100675,attack
1414,normal
56972,normal
78126,normal
73329,attack
87621,attack
101331,normal
88619,normal
36400,normal
53592,normal
52922,attack
39975,attack
62208,normal
96405,normal
39728,normal
55226,attack
11719,normal
86978,attack
88636,normal
28496,normal
24160,normal
54837,attack
18130,normal
37294,attack
57669,attack
99022,normal
95233,attack
100741,attack
20207,normal
42328,normal
64067,normal
105580,attack
58364,normal
115454,normal
21090,normal
88506,normal
115220,normal
11212,normal
78060,attack
103558,attack
61912,attack
124973,attack
73738,normal
24739,normal
16139,normal
111047,normal
110779,normal
48878,attack
56970,normal
102071,normal
42927,attack
97266,attack
109030,normal
26088,normal
49362,attack
723,normal
5138,normal
123195,attack
12672,attack
16947,attack
108334,normal
69095,attack
76378,attack
124,normal
89417,normal
108910,normal
95461,normal
96554,normal
68902,attack
63867,normal
92579,normal
17009,attack
77507,normal
116518,normal
71399,attack
123402,normal
20610,normal
119375,normal
12008,attack
27320,normal
34704,normal
47607,attack
106450,normal
82175,normal
51571,attack
51875,attack
109928,attack
5654,normal
79111,attack
45163,normal
29436,attack
45828,normal
30333,normal
21697,normal
112772,normal
67601,normal
67009,attack
31374,attack
80957,attack
70568,attack
73605,normal
72460,attack
98358,attack
72236,normal
57350,normal
12340,normal
104384,normal
62607,attack
105410,attack
9927,normal
13109,attack
38733,attack
57936,attack
97452,attack
3975,attack
1056,normal
110991,normal
97180,attack
91185,attack
51779,normal
59858,attack
64279,normal
10097,attack
11981,normal
75267,attack
112331,normal
99218,normal
702,normal
121523,normal
1898,normal
66356,attack
31615,normal
72692,normal
17568,attack
105821,attack
31833,attack
17736,attack
25629,normal
66159,normal
74376,normal
5573,normal
46454,attack
84086,normal
61215,attack
119049,normal
94408,normal
82103,normal
66883,attack
7103,normal
117251,attack
91221,normal
7060,attack
70263,normal
125189,attack
47341,attack
122908,attack
23300,attack
25732,attack
29157,attack
85479,normal
2485,normal
16095,attack
894,attack
107910,normal
110772,attack
103926,attack
41610,normal
34726,normal
34331,attack
101221,attack
96877,attack
83185,normal
4202,attack
8901,attack
110491,attack
45908,normal
107634,attack
123562,attack
99057,attack
47645,attack
78066,normal
62010,normal
64831,attack
52047,normal
115073,attack
113637,normal
46791,normal
43638,attack
90466,normal
59496,normal
109108,attack
57434,attack
68615,normal
5244,attack
48238,normal
23552,normal
64045,attack
73230,attack
103663,attack
88955,attack
81510,normal
15588,normal
37202,normal
4109,normal
88632,attack
61645,normal
104908,normal
29685,normal
48379,attack
52890,attack
64671,attack
37110,attack
13086,normal
2766,attack
78213,normal
26308,attack
57633,normal
12454,attack
8335,normal
69883,normal
89750,normal
73197,attack
112495,normal
3473,normal
39110,attack
52965,normal
33017,normal
12554,attack
20692,attack
42839,normal
107467,normal
17337,attack
12665,normal
107577,attack
90321,attack
112128,attack
47917,normal
107459,attack
46019,attack
38670,attack
63322,normal
97178,normal
91796,attack
34296,attack
76031,normal
72882,normal
38027,attack
80523,normal
80488,attack
76565,normal
7106,attack
57173,attack
28513,normal
118176,attack
70424,normal
31741,normal
36918,normal
108789,attack
53262,attack
67886,attack
102436,attack
22268,normal
115751,attack
68785,normal
111850,attack
52617,normal
103706,normal
33688,attack
67172,normal
19637,normal
49817,attack
65231,normal
78193,attack
79407,normal
62646,normal
120233,normal
47398,normal
76818,attack
124529,attack
70522,normal
106170,normal
54805,attack
17049,attack
92386,attack
93945,normal
87271,attack
118590,normal
34149,normal
113741,normal
27147,normal
23395,normal
120990,attack
64289,attack
73159,attack
22901,attack
48863,normal
112585,attack
89637,attack
77430,normal
111270,normal
39833,attack
95514,normal
56827,normal
124189,attack
17561,normal
62508,normal
4650,normal
109123,normal
53487,attack
51554,normal
109820,attack
71379,attack
87047,normal
118566,attack
28402,normal
19335,attack
84585,normal
120200,normal
62159,normal
49855,attack
5699,normal
52152,normal
117701,normal
71433,normal
47218,normal
115337,attack
60192,attack
74239,normal
101165,attack
25501,normal
27411,attack
6730,attack
37879,normal
121161,normal
435,normal
4146,attack
71046,normal
50583,attack
112724,normal
51842,attack
108419,attack
51584,attack
86464,normal
64092,attack
11390,normal
30156,normal
39605,attack
64577,normal
92210,attack
101109,normal
123504,attack
84574,attack
79570,attack
5590,attack
15228,normal
50035,normal
14084,normal
72908,attack
101014,normal
67496,attack
81335,attack
11713,normal
11714,attack
109225,normal
83644,normal
50888,normal
36981,normal
93547,normal
90878,attack
94988,attack
62684,normal
51992,attack
12315,attack
84183,attack
42385,normal
33086,normal
28904,attack
92376,normal
84550,attack
27299,attack
20349,attack
10497,attack
85283,attack
124430,attack
21509,attack
66221,normal
88496,attack
11375,attack
46691,normal
68430,normal
23979,attack
27408,normal
123163,attack
18649,attack
57927,normal
52905,attack
10554,normal
112118,attack
54744,attack
65138,attack
6549,attack
65519,attack
850,normal
73299,normal
76355,attack
56209,normal
1606,attack
62192,attack
78167,normal
29670,attack
61714,normal
17438,attack
37429,normal
69761,attack
122044,normal
48421,attack
9910,normal
81696,normal
64180,normal
15245,normal
121721,normal
81532,attack
67428,attack
56375,normal
117046,attack
104570,normal
100393,normal
115851,attack
48004,attack
22907,normal
13630,normal
115918,attack
69419,normal
110604,attack
78177,attack
56019,attack
82595,attack
64940,attack
90923,normal
19001,attack
123003,attack
22955,attack
111327,normal
1766,normal
30759,normal
24035,attack
58345,normal
74122,normal
88342,attack
101800,attack
125473,attack
83118,attack
104114,attack
71794,attack
123792,attack
85306,normal
8177,attack
119933,attack
21036,normal
90872,attack
220,normal
53174,attack
62532,attack
96922,normal
21833,normal
77614,normal
124488,normal
109177,attack
73002,attack
58380,attack
110063,attack
106183,normal
59735,normal
79317,normal
70464,attack
29219,normal
34087,attack
113766,attack
79720,normal
9058,attack
64611,normal
73650,attack
115919,normal
87874,attack
41132,attack
27071,normal
21959,normal
44693,attack
104523,normal
13239,attack
102133,normal
26360,attack
44975,attack
64503,normal
52220,attack
116948,attack
119019,normal
92886,attack
3461,attack
72344,attack
63036,attack
40108,normal
124847,attack
53149,normal
102942,normal
23537,attack
125738,normal
71710,attack
115910,attack
93997,normal
79121,attack
124427,normal
11136,attack
56531,normal
41794,attack
32858,normal
6504,attack
74504,normal
50387,attack
118448,normal
55678,normal
82147,normal
17321,normal
101956,attack
83918,attack
113105,attack
92733,attack
125595,attack
104702,normal
49519,attack
118824,normal
2404,attack
73444,attack
83989,normal
45763,attack
21936,attack
37298,normal
123007,attack
115338,normal
39625,attack
4198,attack
26269,normal
125493,normal
561,attack
7146,attack
71356,attack
93855,normal
38194,normal
68986,attack
100112,normal
101405,normal
92082,normal
61757,normal
115594,attack
59795,normal
71868,attack
45704,normal
81125,attack
7426,normal
52978,normal
99760,attack
71156,attack
50003,normal
11205,normal
9542,attack
35197,normal
21494,normal
117420,attack
118050,normal
8019,normal
7355,attack
110409,attack
43192,attack
29623,attack
99897,attack
63122,normal
16111,normal
15020,normal
58639,attack
107943,attack
110496,normal
122515,attack
28654,attack
122243,attack
57414,attack
102866,attack
122482,normal
59321,normal
77884,attack
74846,attack
110967,attack
73958,normal
52314,normal
25620,attack
114583,normal
77751,normal
26011,normal
18927,normal
82503,normal
98376,normal
48962,attack
71634,normal
6255,normal
87383,attack
106129,attack
38944,normal
70567,normal
120251,attack
99930,attack
118404,normal
21315,attack
1155,attack
39044,normal
20643,attack
47311,normal
95566,attack
61547,normal
104364,attack
37626,normal
50904,normal
99270,attack
28896,attack
27543,attack
90773,attack
104928,attack
79483,normal
52343,normal
22135,normal
73336,normal
97007,normal
56641,attack
1941,normal
83385,normal
121748,attack
3274,normal
122874,normal
4444,normal
51178,normal
56554,attack
57298,attack
82071,normal
122144,attack
102153,attack
92198,normal
112640,attack
39072,attack
11855,normal
54885,normal
16558,normal
79021,normal
12785,normal
62665,attack
77696,normal
52431,normal
83127,normal
116538,normal
92108,attack
5941,attack
66350,normal
113125,attack
112996,attack
51890,normal
113116,attack
84785,attack
48139,attack
62239,attack
79906,attack
50196,normal
91929,attack
99668,attack
84691,attack
5,attack
28861,attack
83779,normal
53758,attack
118918,attack
103026,attack
116260,normal
92858,normal
16600,normal
123202,normal
91859,attack
11408,attack
122823,normal
86178,normal
12098,normal
82157,normal
36227,normal
43479,normal
3632,attack
85430,normal
32389,normal
31561,attack
55790,attack
15591,normal
80062,normal
102754,normal
59495,normal
87533,attack
30085,normal
92266,normal
48021,attack
84048,attack
103656,attack
55611,attack
17209,normal
103333,attack
102872,normal
58027,normal
120367,normal
67581,normal
111618,attack
65262,attack
52309,normal
75804,attack
25110,normal
80445,normal
67135,normal
91246,attack
18052,attack
13465,normal
56505,normal
38249,attack
122272,normal
32740,normal
7656,attack
44216,attack
76996,normal
97307,normal
75145,normal
7917,normal
1286,attack
45674,attack
53884,attack
105020,attack
62412,normal
123250,attack
53426,attack
43698,normal
36469,attack
125827,normal
34977,attack
83512,normal
75376,attack
92037,attack
75923,attack
29860,normal
101529,attack
45487,normal
40572,normal
3245,normal
61696,normal
54509,attack
81918,attack
10925,normal
36526,normal
49800,attack
71988,attack
37016,normal
31921,normal
48174,normal
2237,normal
9564,attack
100526,normal
116457,normal
8046,attack
101051,normal
74416,normal
121555,normal
51007,attack
73427,attack
35502,attack
37939,normal
16259,normal
124511,normal
50088,attack
65245,attack
24266,normal
105965,attack
72843,attack
36176,normal
33140,attack
30884,attack
89408,normal
65817,attack
62892,attack
90133,attack
52016,attack
105562,attack
35770,attack
10513,normal
64570,normal
11318,normal
21545,attack
28708,attack
63057,normal
10887,normal
118908,normal
16456,normal
125020,normal
97927,attack
72630,normal
107003,attack
122703,attack
99126,attack
102995,attack
64091,attack
103290,attack
12405,attack
105290,normal
70143,attack
45929,normal
37696,attack
110695,attack
20115,normal
34633,normal
37700,attack
86466,normal
115455,normal
47930,normal
41368,normal
100285,normal
22649,attack
31962,normal
69421,normal
80797,attack
65522,normal
75690,normal
26281,normal
116751,normal
9866,attack
6814,attack
109388,attack
112007,normal
16788,attack
93230,attack
74367,normal
99992,normal
82908,attack
101519,normal
96134,normal
123272,normal
45426,normal
19580,attack
103805,normal
37748,normal
23711,normal
4511,normal
62988,normal
40036,attack
68410,normal
76505,normal
57470,normal
92959,attack
87986,normal
120555,normal
41914,attack
21525,normal
112726,normal
88676,normal
110511,attack
74683,attack
94447,attack
23969,attack
15138,normal
113167,normal
125852,normal
27324,normal
5039,normal
102143,normal
40647,normal
94017,normal
30623,normal
104341,attack
93311,normal
77307,attack
94451,normal
98613,attack
85958,attack
41559,attack
101575,normal
99447,attack
98687,normal
96916,normal
89216,normal
41284,normal
61298,normal
111587,attack
106482,attack
124205,attack
12971,normal
65824,attack
121570,normal
13463,normal
114877,attack
104556,attack
8008,normal
41925,attack
39122,normal
69717,normal
66102,normal
49348,normal
109276,normal
124852,normal
105239,normal
111367,attack
11775,normal
83936,normal
63331,normal
4704,normal
94524,normal
101411,normal
38529,attack
80085,attack
104297,attack
251,normal
60505,attack
29215,normal
119845,attack
111188,attack
66107,attack
39301,normal
47904,attack
3921,normal
8264,normal
27566,attack
16000,normal
67786,attack
90743,attack
75831,attack
71256,attack
59591,attack
10011,attack
79208,normal
106672,normal
106393,normal
42022,normal
77830,attack
11492,normal
6356,attack
28889,normal
33346,normal
99440,normal
78133,normal
99770,normal
55723,attack
51828,attack
36009,normal
1133,normal
69946,normal
67605,attack
54423,attack
9458,normal
108054,normal
4841,normal
18277,attack
71152,normal
94817,normal
21654,attack
45299,attack
81877,attack
46998,normal
11300,normal
105068,normal
101011,normal
119775,normal
90437,normal
8573,attack
97493,attack
6688,normal
84169,attack
13848,normal
61952,normal
66703,normal
122641,attack
121326,attack
5166,normal
61360,attack
12415,attack
35133,attack
107402,normal
104989,normal
12741,normal
89345,attack
48452,attack
106839,normal
114936,attack
49248,normal
106512,normal
3516,normal
66429,normal
56233,normal
101325,normal
88829,attack
114062,normal
70250,normal
123761,normal
116737,attack
96325,attack
2876,attack
46740,attack
5686,normal
45972,normal
102506,normal
20421,attack
96173,normal
94532,attack
70965,attack
56589,normal
67567,attack
109089,normal
110513,normal
89115,normal
113307,attack
83116,normal
108105,normal
50102,attack
5348,attack
70220,attack
62222,attack
63256,attack
11078,attack
32105,normal
65862,normal
123988,normal
45988,normal
100492,normal
91495,normal
97472,attack
44056,attack
740,attack
9921,attack
125203,normal
25588,normal
2587,attack
4602,attack
8163,normal
104287,attack
16368,attack
59442,normal
100301,normal
36784,normal
114383,attack
86397,attack
61469,normal
23252,attack
121272,normal
74818,attack
99358,normal
39924,normal
72447,normal
118170,normal
8648,attack
95303,attack
105407,normal
47538,normal
101999,normal
28528,normal
75552,normal
119979,normal
104247,attack
74110,normal
113868,attack
52386,attack
121091,normal
27413,normal
99297,attack
124323,normal
108461,attack
34856,normal
51034,normal
103166,attack
68123,attack
94814,attack
69769,attack
14809,attack
41777,normal
1118,attack
40770,normal
103716,normal
78692,normal
19782,attack
657,normal
92708,normal
125368,attack
66255,normal
91355,normal
89069,normal
76412,normal
103688,normal
105225,attack
70337,normal
121084,normal
110398,normal
74067,normal
112386,normal
488,attack
100894,normal
7282,normal
97963,normal
54740,normal
101805,normal
117483,attack
23061,attack
117953,attack
122475,normal
123920,normal
122212,attack
20997,attack
103948,normal
105324,attack
84902,attack
33481,normal
18482,attack
15414,normal
34935,normal
119107,normal
120705,attack
15666,attack
15488,normal
69719,normal
115666,attack
69940,normal
75767,attack
2323,normal
84214,normal
82136,normal
111540,normal
80280,normal
40219,attack
37334,attack
19329,attack
84035,normal
40694,attack
80748,attack
122736,normal
102984,normal
86952,normal
96691,normal
80120,attack
103732,attack
45437,normal
106294,attack
20776,normal
93097,normal
16157,normal
30166,normal
970,normal
39212,attack
56525,normal
15673,attack
86338,attack
8207,normal
21006,normal
50773,normal
107552,attack
57605,normal
73597,attack
35537,normal
29771,attack
94453,normal
94781,normal
80811,normal
11324,normal
55272,attack
49562,normal
72386,attack
23232,attack
37319,normal
27251,normal
142,attack
101253,attack
21851,normal
100210,normal
121213,normal
94994,attack
11551,attack
61115,attack
45634,attack
60494,normal
55107,attack
36144,normal
11005,attack
21771,normal
93141,attack
105842,attack
110142,normal
27849,attack
77424,normal
64443,attack
4990,attack
18047,attack
45965,normal
23892,attack
124968,normal
35742,attack
2912,normal
109801,normal
7666,normal
110087,normal
113085,normal
121846,attack
37901,attack
100810,normal
5870,attack
59681,attack
38695,attack
111785,attack
60895,attack
18632,normal
105944,normal
88530,normal
61472,attack
74668,normal
2251,attack
29387,attack
85850,attack
59034,attack
66582,attack
29544,attack
41649,attack
96109,attack
11314,normal
24910,normal
86486,attack
15380,normal
45059,normal
100125,attack
82453,normal
69602,attack
107228,attack
116474,normal
96490,attack
33019,normal
20317,normal
31067,normal
7956,attack
77577,normal
117200,normal
9500,attack
38932,normal
115541,attack
56964,attack
24120,normal
19170,normal
121598,normal
70684,normal
125411,attack
75644,normal
8447,normal
35879,attack
99333,attack
56403,normal
12478,attack
4816,normal
5973,attack
33048,attack
34239,attack
65387,normal
9858,attack
36983,attack
107588,attack
99522,attack
104951,normal
8989,normal
7537,normal
125721,attack
4380,attack
64018,normal
116980,normal
45381,normal
18254,attack
39099,normal
118968,normal
10412,attack
111150,attack
68559,attack
81791,normal
96439,attack
8716,normal
34125,attack
90746,normal
65377,normal
39791,normal
109420,normal
29706,attack
68917,attack
65755,attack
27991,attack
26830,normal
113029,normal
115976,attack
72425,normal
42068,normal
50970,normal
50660,normal
92678,attack
5703,attack
105153,normal
48335,attack
49032,normal
92778,normal
44833,normal
80015,normal
24707,attack
67802,normal
2202,attack
116473,attack
94793,attack
111920,attack
81747,attack
115213,attack
10086,normal
121536,attack
80734,normal
35303,normal
45863,attack
16356,normal
117201,attack
16124,normal
30586,attack
112350,attack
33294,normal
115576,normal
119030,normal
120203,normal
34584,attack
37119,normal
106006,attack
89749,normal
35852,normal
87045,attack
112187,attack
68347,normal
69926,attack
124896,normal
54626,normal
92197,normal
32567,normal
16906,normal
6088,normal
38002,normal
76489,normal
50166,normal
105273,normal
105734,normal
33483,attack
24307,normal
32865,attack
17300,normal
94481,attack
82962,normal
19840,attack
39108,normal
47955,normal
20356,normal
52051,attack
121258,normal
81644,attack
99787,attack
91465,normal
105546,normal
17149,attack
16246,attack
48922,normal
70542,normal
100940,normal
57238,attack
49315,normal
122437,attack
97106,attack
31746,normal
54362,normal
84104,normal
124273,normal
32853,normal
75739,normal
11342,attack
8324,attack
26523,attack
86790,normal
87688,normal
59042,normal
121303,attack
27676,attack
122277,normal
121886,normal
62026,normal
27891,attack
74814,attack
49351,attack
14871,normal
46230,attack
72720,normal
115690,attack
96119,normal
7988,attack
54309,attack
16358,attack
72784,normal
21783,normal
77437,normal
4435,normal
56791,normal
5875,normal
119984,normal
106468,normal
78084,normal
37268,normal
7889,normal
7201,normal
60052,attack
32002,attack
33306,normal
88952,attack
99159,normal
28825,normal
98537,attack
82822,attack
110235,normal
78559,attack
7975,normal
29526,normal
70446,attack
60638,normal
59204,normal
42234,attack
33070,normal
80495,normal
102322,normal
111017,normal
35255,normal
121578,normal
42177,normal
76240,attack
107339,attack
2743,attack
115948,normal
81554,attack
57049,attack
59941,normal
8802,normal
88925,attack
65541,normal
81814,attack
283,normal
61743,normal
1769,normal
41510,normal
79552,normal
117546,attack
47397,attack
4791,normal
19657,attack
100305,normal
68923,normal
1480,normal
104370,attack
70590,normal
67264,attack
18138,normal
65167,attack
88563,normal
100269,normal
45950,normal
36344,normal
81097,attack
4324,attack
17248,attack
90363,normal
7864,attack
31945,attack
62221,attack
119525,attack
936,normal
28,normal
34187,attack
12086,normal
121062,attack
400,normal
23740,attack
40017,attack
88588,attack
42908,attack
40644,normal
80051,attack
68598,attack
13298,normal
17494,attack
52003,attack
55099,attack
123147,normal
83688,normal
118831,normal
120476,attack
76210,normal
57085,normal
20739,attack
26858,normal
35899,normal
108089,normal
125213,attack
30568,attack
111026,attack
65653,normal
104986,attack
118023,attack
104588,attack
68782,attack
52479,attack
121237,normal
69159,normal
42271,attack
105465,attack
52796,normal
14291,attack
84701,normal
35739,normal
96899,normal
109529,normal
107657,normal
58613,normal
81613,normal
86899,attack
125390,attack
116579,normal
104237,attack
22114,normal
92621,normal
66780,attack
42561,normal
118398,attack
8122,attack
58232,normal
105412,attack
7874,normal
31413,attack
79159,normal
61274,normal
3736,normal
28694,normal
67505,normal
106455,normal
1147,normal
88972,attack
64798,attack
106638,attack
100580,attack
12037,normal
44865,attack
2680,normal
51096,normal
88005,normal
76329,normal
16798,normal
73516,normal
91766,attack
113732,attack
83469,attack
4546,attack
61158,normal
48479,attack
47745,attack
12743,normal
109166,normal
62158,attack
93101,normal
55735,attack
81002,normal
81779,attack
32519,attack
85119,attack
2501,normal
66282,normal
110722,attack
56928,normal
97887,normal
50484,attack
73420,attack
91988,normal
96229,attack
102395,normal
16669,attack
14241,attack
35627,normal
125787,attack
74157,normal
17243,normal
52849,normal
19268,attack
82918,normal
46032,normal
90164,normal
62747,attack
90214,attack
113537,normal
49901,attack
121313,attack
68496,normal
48351,normal
121487,normal
1943,attack
55022,normal
111264,normal
33246,attack
74406,attack
38687,normal
67260,normal
85974,normal
60121,normal
61905,normal
51479,normal
94969,attack
55901,attack
48732,attack
26856,normal
23040,attack
65926,attack
84631,attack
41329,normal
71593,attack
80399,normal
43851,normal
2134,normal
74671,normal
116671,attack
80910,normal
105863,normal
102024,attack
63553,normal
73396,attack
72895,normal
8697,attack
7604,normal
45339,attack
113517,normal
22635,normal
13867,normal
117910,attack
25249,attack
50183,normal
7349,normal
107804,attack
110213,normal
6632,normal
123350,normal
82397,attack
112701,normal
63844,normal
14441,attack
60259,attack
42150,attack
32615,normal
27540,normal
67169,normal
2357,normal
80188,normal
48094,normal
104515,attack
115838,normal
124762,normal
14175,attack
104062,normal
49110,attack
75326,normal
14325,normal
60068,attack
31923,attack
108634,attack
7338,normal
116362,normal
61799,normal
25323,normal
27030,normal
76186,attack
88090,attack
101510,attack
10048,normal
9833,normal
73968,attack
40892,attack
80613,normal
102684,attack
101209,attack
15429,normal
49045,attack
40930,normal
89401,normal
96771,normal
78227,normal
27330,attack
71003,normal
19823,normal
75247,normal
37568,normal
77159,attack
53420,attack
70847,normal
12345,normal
124260,attack
60584,normal
97344,attack
40397,normal
93339,attack
95817,normal
86373,attack
76659,normal
2380,attack
110503,normal
64026,attack
74521,normal
74691,attack
99925,attack
92611,normal
13987,attack
43055,attack
91529,normal
79645,attack
23107,attack
61191,attack
39299,normal
64372,attack
7714,attack
62291,normal
83,attack
68207,attack
65376,normal
115120,normal
13076,normal
116255,attack
19294,normal
97918,attack
34869,attack
30311,attack
21825,normal
13262,normal
90396,attack
21954,attack
118199,normal
106599,attack
112801,normal
73559,attack
21688,normal
124516,attack
70997,attack
28795,attack
24184,normal
71975,normal
119834,normal
33577,attack
90643,attack
37260,attack
9527,normal
39478,normal
121803,attack
34050,normal
20076,attack
29772,attack
91112,normal
50794,attack
118146,attack
123833,attack
77641,attack
36464,attack
66054,normal
43864,attack
36185,normal
85336,attack
67475,attack
4815,attack
2220,normal
71047,attack
87088,normal
58755,attack
21528,normal
104739,normal
57708,attack
115266,attack
74087,attack
124524,attack
70834,attack
63400,normal
98782,normal
110521,attack
100251,normal
2372,normal
81226,normal
36083,normal
110462,normal
20574,attack
66914,normal
53518,attack
104800,normal
60327,normal
109766,attack
55864,attack
71263,attack
46462,normal
50809,attack
67247,normal
67832,attack
75196,attack
17131,normal
70908,normal
125638,attack
92722,attack
7840,attack
5693,attack
123636,normal
125825,attack
75944,attack
28328,attack
68940,normal
109783,normal
112829,normal
69925,normal
38561,attack
40918,normal
24020,attack
86263,normal
46460,normal
76192,normal
24244,normal
30869,normal
74953,normal
122511,attack
98711,attack
16167,attack
1073,attack
107559,normal
795,attack
31327,normal
62408,attack
76885,normal
52067,normal
123366,normal
97983,normal
76424,attack
1616,attack
124017,normal
97483,attack
18562,attack
94623,normal
61530,attack
58748,normal
28422,normal
51421,normal
55615,normal
118249,attack
4649,normal
10748,normal
82910,normal
61718,attack
104531,attack
8321,normal
27127,normal
107632,attack
23018,attack
113875,attack
38705,normal
72517,attack
87642,attack
33060,attack
9408,normal
1681,normal
115950,normal
105871,attack
87904,normal
66474,normal
53912,normal
10067,attack
24287,attack
9069,attack
100841,attack
52969,normal
14337,normal
35579,normal
68798,normal
12426,attack
45074,attack
113224,normal
90476,attack
7171,attack
61015,normal
10810,normal
18786,attack
2664,attack
97597,attack
99392,attack
76817,normal
112723,attack
77104,attack
13719,normal
116050,normal
83773,attack
123074,normal
45986,attack
218,attack
87573,attack
43823,normal
33151,attack
124875,attack
81860,normal
61575,attack
81273,attack
121125,attack
70188,normal
77290,attack
71541,normal
67164,normal
112403,attack
17584,attack
25165,normal
62086,normal
54152,attack
103110,attack
80260,normal
117990,normal
99958,normal
30965,normal
51585,normal
43413,normal
62881,attack
29226,normal
70638,attack
61736,attack
57072,normal
19774,attack
103689,attack
100784,normal
124433,attack
82971,attack
108678,normal
110635,attack
83194,normal
5889,normal
120166,normal
5653,normal
33826,attack
37009,normal
91311,normal
30000,normal
64301,normal
55870,attack
121450,normal
5541,attack
73414,attack
7776,attack
109401,attack
95629,normal
4609,normal
121626,attack
23691,attack
106131,normal
111504,normal
77517,normal
89238,normal
83523,normal
78351,attack
6926,attack
101410,normal
23336,attack
63920,attack
63040,normal
48926,normal
2397,normal
85194,normal
2812,attack
55668,attack
32515,normal
116961,normal
93465,attack
125723,normal
47324,attack
57536,attack
94222,attack
115469,attack
29044,attack
112847,attack
91718,normal
24252,attack
101629,normal
77047,normal
45867,attack
79591,attack
118280,attack
5189,normal
18578,normal
43344,normal
84613,normal
59319,normal
78376,normal
89745,normal
53360,normal
122099,attack
2515,attack
94260,normal
118545,normal
20837,normal
90001,normal
85529,attack
82152,attack
60418,normal
67422,attack
87959,attack
62621,attack
64049,attack
16982,normal
95248,normal
29938,normal
19856,normal
67822,normal
49460,attack
8840,normal
5820,attack
30816,normal
11791,attack
87739,attack
55836,attack
72952,attack
93419,normal
59053,normal
92417,normal
22303,normal
55883,attack
46908,attack
32057,normal
35357,attack
260,attack
115035,attack
115517,attack
113536,normal
93155,normal
102879,normal
43386,normal
34737,normal
4055,attack
106692,normal
29807,normal
125781,normal
74579,normal
48599,normal
123133,normal
9184,normal
96286,normal
105306,attack
6896,attack
161,normal
57254,normal
36696,attack
82990,normal
57358,normal
109405,normal
97017,normal
111027,attack
31357,attack
95659,attack
24391,normal
19619,normal
114050,normal
60405,attack
14835,normal
36043,attack
120136,normal
45486,normal
19185,attack
87575,normal
101594,normal
8251,normal
19729,attack
42377,attack
101234,attack
106794,normal
85795,normal
108532,normal
40812,attack
114906,normal
124822,attack
90098,attack
28234,normal
97545,normal
104404,attack
81254,normal
80417,attack
2849,attack
9831,normal
95433,normal
34958,attack
18101,attack
7070,attack
106617,attack
9176,attack
62246,attack
33230,normal
53526,normal
36030,normal
28042,normal
75855,normal
25073,normal
81422,normal
96987,normal
109495,normal
170,attack
89500,normal
15599,attack
51965,attack
77502,normal
76438,normal
62980,attack
92250,attack
46262,attack
4637,normal
13196,attack
37031,attack
58416,attack
2616,normal
65525,normal
